"CWNS_ID","FACILITY_ID","STATE_CODE","CONGRESSIONAL_DISTRICT_ID","CD_PRIMARY_FLAG"
"05000000085",3613311,AR,"0502",Y
"23000039001",1142473,ME,"2302",Y
"34006022011",442454,NJ,"3401",Y
"34006271011",442612,NJ,"3402",Y
"49000000141",3613341,UT,"4901",Y
"49000000139",3613322,UT,"4901",Y
"34008510011",442588,NJ,"3407",Y
"55000000335",3613327,WI,"5508",Y
"54000000103",3613329,WV,"5402",Y
"54000000104",3613330,WV,"5402",Y
"54000513002",3513616,WV,"5402",Y
"34003314011",442674,NJ,"3406",Y
"54000000150",3613384,WV,"5401",Y
"13000000325",3607256,GA,"1308",Y
"24000017001",1214185,MD,"2403",Y
"13000000162",3607093,GA,"1302",Y
"53001190001",1180917,WA,"5304",Y
"39008920101",3542536,OH,"3913",Y
"54000000280",3613999,WV,"5402",Y
"50000000137",3614000,VT,"5000",Y
"26007001048",465541,MI,"2601",Y
"51001310004",1193019,VA,"5107",Y
"26000000016",3614001,MI,"2601",Y
"51900000001",3521117,VA,"5106",Y
"49000096001",1170448,UT,"4904",Y
"05000104001",1104940,AR,"0503",Y
"28001385002",1160528,MS,"2801",Y
"39008197001",1081608,OH,"3912",Y
"51000010182",3541498,VA,"5110",Y
"55019890001",3500321,WI,"5506",Y
"54000208002",1094703,WV,"5402",Y
"34001349011",3056328,NJ,"3407",Y
"34002513011",442652,NJ,"3406",Y
"34001303011",442660,NJ,"3409",Y
"54000000110",3613337,WV,"5401",Y
"54000000111",3613338,WV,"5402",Y
"34001450011",442853,NJ,"3411",Y
"55001110001",1206151,WI,"5506",Y
"05000758001",1105546,AR,"0502",Y
"49000000137",3613320,UT,"4901",Y
"35000000078",3608395,NM,"3503",Y
"55009631001",1206901,WI,"5506",Y
"24000000055",3613881,MD,"2401",Y
"55002150002",1206289,WI,"5508",Y
"13000000151",3607064,GA,"1309",Y
"24000052001",1238377,MD,"2406",Y
"24000052002",3515937,MD,"2406",Y
"55002215001",1206298,WI,"5503",Y
"13000000320",3607251,GA,"1312",Y
"39006566001",1081461,OH,"3904",Y
"48000000430",3613891,TX,"4827",Y
"48000000434",3613895,TX,"4810",Y
"48000000438",3613899,TX,"4827",Y
"51000000311",3613903,VA,"5107",Y
"39000000161",3609169,OH,"3915",Y
"13000000213",3607144,GA,"1303",Y
"48000000450",3613914,TX,"4810",Y
"13000000088",3606990,GA,"1303",Y
"39000142001",1080567,OH,"3907",Y
"53002012067",3540658,WA,"5306",Y
"34001132801",3516420,NJ,"3401",Y
"21000348001",1139751,KY,"2104",Y
"55001100001",1229157,WI,"5503",Y
"54000000125",3613355,WV,"5401",Y
"23000151001",1142586,ME,"2301",Y
"54000000133",3613366,WV,"5401",Y
"54000000135",3613368,WV,"5402",Y
"54000000139",3613372,WV,"5401",Y
"34004013017",442831,NJ,"3402",Y
"51000010151",3541143,VA,"5104",Y
"30000000062",3613409,MT,"3001",Y
"06000000260",3611384,CA,"0603",Y
"06000000260",3611384,CA,"0601",
"27000000197",3613433,MN,"2701",Y
"21000114004",1139577,KY,"2101",Y
"54000000190",3613446,WV,"5402",Y
"54000000191",3613447,WV,"5401",Y
"49000000143",3613462,UT,"4901",Y
"54000000211",3613469,WV,"5401",Y
"54000000218",3613479,WV,"5401",Y
"27000000202",3613501,MN,"2708",Y
"54000000238",3613505,WV,"5401",Y
"49000255001",1170590,UT,"4902",Y
"72000004002",1144034,PR,"7298",Y
"72000001209",3538937,PR,"7298",Y
"35000000194",3614011,NM,"3501",Y
"24000000075",3614013,MD,"2405",Y
"39000362001",1080774,OH,"3912",Y
"13000000344",3607275,GA,"1308",Y
"05000348001",1105163,AR,"0501",Y
"13000000185",3607116,GA,"1303",Y
"26007001260",3543156,MI,"2605",Y
"06000000253",3611377,CA,"0613",Y
"51000010006",3539616,VA,"5109",Y
"53002012058",3538356,WA,"5308",Y
"51000010096",3541833,VA,"5106",Y
"05000008003",1104867,AR,"0504",Y
"05000124001",1104957,AR,"0503",Y
"49000000127",3613270,UT,"4903",Y
"54000000109",3613336,WV,"5401",Y
"55000960001",1206135,WI,"5503",Y
"54000000121",3613351,WV,"5401",Y
"54000000138",3613371,WV,"5402",Y
"05000107001",3118168,AR,"0501",Y
"44000000059",3613376,RI,"4402",Y
"54000000144",3613378,WV,"5401",Y
"05000039001",387333,AR,"0501",Y
"34001331011",442691,NJ,"3405",Y
"55002827001",1206388,WI,"5508",Y
"34001328011",442686,NJ,"3409",Y
"42000000218",3613926,PA,"4213",Y
"39004808002",1081229,OH,"3906",Y
"48000000454",3613934,TX,"4825",Y
"72000006001",1144043,PR,"7298",Y
"48000000459",3613940,TX,"4836",Y
"42000000219",3613942,PA,"4209",Y
"48000000464",3613946,TX,"4811",Y
"48000000466",3613948,TX,"4803",Y
"48000000469",3613951,TX,"4821",Y
"39003907005",1081143,OH,"3906",Y
"48000000479",3613963,TX,"4813",Y
"24000022003",1214234,MD,"2401",Y
"24070086006",3512476,MD,"2401",Y
"72000002006",1144025,PR,"7298",Y
"72000004011",424359,PR,"7298",Y
"72000004012",424376,PR,"7298",Y
"24000012001",1214175,MD,"2402",Y
"42000000194",3613839,PA,"4210",Y
"42000000170",3613813,PA,"4213",Y
"24000000034",3613287,MD,"2405",Y
"34004336011",2957662,NJ,"3402",Y
"54000000277",3613553,WV,"5401",Y
"44000000062",3613558,RI,"4402",Y
"44000000066",3613562,RI,"4402",Y
"34008502011",442808,NJ,"3407",Y
"53000776008",3015205,WA,"5307",Y
"20000498009",1130307,KS,"2003",Y
"55009946001",1207011,WI,"5503",Y
"01000083002",1101915,AL,"0106",Y
"55001420001",1206193,WI,"5503",Y
"49000259001",1170594,UT,"4902",Y
"49000287001",1170618,UT,"4904",Y
"50000000127",3613639,VT,"5000",Y
"55004790001",1206661,WI,"5506",Y
"55001490001",1229168,WI,"5507",Y
"49000000162",3613645,UT,"4903",
"49000000162",3613645,UT,"4902",
"49000000162",3613645,UT,"4904",Y
"24000002002",1214120,MD,"2407",Y
"24000000045",3613656,MD,"2401",Y
"13000000120",3607033,GA,"1308",Y
"39000081001",1080506,OH,"3906",Y
"05000180001",1105011,AR,"0501",Y
"24000000052",3613869,MD,"2406",Y
"24000044001",1214287,MD,"2405",Y
"05000347001",1237657,AR,"0502",Y
"05000659001",1105457,AR,"0501",Y
"20000755001",2919151,KS,"2003",Y
"05000146001",1104978,AR,"0501",Y
"05000000114",3614041,AR,"0504",Y
"18000000066",3609615,IN,"1805",Y
"55005300003",431537,WI,"5501",Y
"42000000152",3613171,PA,"4215",Y
"55003030001",1229204,WI,"5502",Y
"51000010068",3541485,VA,"5103",Y
"28001400001",1233757,MS,"2802",Y
"55000000328",3613185,WI,"5507",Y
"05000000071",3613186,AR,"0502",Y
"51000010046",3541171,VA,"5109",Y
"13000207001",1109236,GA,"1308",Y
"30000033001",1159102,MT,"3002",Y
"05000005001",1104862,AR,"0503",Y
"05000000076",3613209,AR,"0501",Y
"46000043001",1179145,SD,"4600",Y
"13000000069",3606971,GA,"1301",Y
"34003524011",442698,NJ,"3402",Y
"34002527011",442699,NJ,"3406",Y
"34009502011",442700,NJ,"3407",Y
"35000000057",3607360,NM,"3501",Y
"42000000221",3613974,PA,"4213",Y
"13000000220",3607151,GA,"1312",Y
"10000000003",3613975,DE,"1000",Y
"42000000223",3613978,PA,"4215",Y
"23000004001",1142434,ME,"2302",Y
"09000000107",3613980,CT,"0901",Y
"13000000153",3607084,GA,"1302",Y
"05000251001",1105079,AR,"0504",Y
"13000000194",3607125,GA,"1310",Y
"42006131002",390540,PA,"4216",Y
"39000000288",3613983,OH,"3902",Y
"39008260001",1081612,OH,"3909",Y
"05000243001",1105071,AR,"0502",Y
"35000000083",3608400,NM,"3502",Y
"50000000134",3613991,VT,"5000",Y
"55000070001",1229127,WI,"5503",Y
"28000480001",1160302,MS,"2802",Y
"28001075001",1160440,MS,"2803",Y
"05000203001",1237649,AR,"0501",Y
"24000065001",1214356,MD,"2401",Y
"49000000138",3613321,UT,"4901",Y
"54000000220",3613481,WV,"5401",Y
"49000053001",1170408,UT,"4903",Y
"54000000263",3613538,WV,"5402",Y
"49000000146",3613567,UT,"4901",Y
"39005698001",1081313,OH,"3912",Y
"72000005007",3507546,PR,"7298",Y
"39006167001",1237827,OH,"3905",Y
"21000220003",1139652,KY,"2105",Y
"21000340001",1139744,KY,"2106",Y
"23000411001",3513468,ME,"2302",Y
"49000030001",1170387,UT,"4902",Y
"39004208002",1081156,OH,"3914",Y
"50000000124",3613636,VT,"5000",Y
"24000018001",1214193,MD,"2404",Y
"35000000182",3613647,NM,"3503",Y
"24000049001",1238376,MD,"2406",Y
"42000000200",3613845,PA,"4215",Y
"01000000185",3614021,AL,"0107",Y
"39005761001",1081317,OH,"3912",Y
"20000132001",1130140,KS,"2004",Y
"05000000108",3614026,AR,"0504",Y
"20000000034",3614030,KS,"2001",Y
"24061111111",3542137,MD,"2401",Y
"05000000111",3614037,AR,"0504",Y
"48000000444",3613907,TX,"4801",Y
"48000000483",3613967,TX,"4804",Y
"48000000496",3614056,TX,"4804",Y
"48000000499",3614060,TX,"4819",Y
"48001151005",432052,TX,"4823",Y
"48000000506",3614067,TX,"4821",Y
"48000000507",3614068,TX,"4811",Y
"48000000509",3614070,TX,"4827",Y
"48000000512",3614073,TX,"4801",Y
"48000000513",3614074,TX,"4819",Y
"48000000515",3614076,TX,"4831",Y
"48000000518",3614079,TX,"4836",Y
"48000000521",3614082,TX,"4813",Y
"24000066001",1214363,MD,"2401",Y
"34006351011",2891522,NJ,"3401",Y
"34007353011",442716,NJ,"3403",Y
"34005362011",442727,NJ,"3402",Y
"34001408011",442795,NJ,"3411",Y
"34004369011",442736,NJ,"3402",Y
"34001392011",442769,NJ,"3409",Y
"34007092011",442754,NJ,"3403",Y
"34002508011",442761,NJ,"3412",Y
"54000000168",3613419,WV,"5401",Y
"05000000090",3613420,AR,"0504",Y
"54000000171",3613423,WV,"5402",Y
"05000000092",3613431,AR,"0504",
"05000000092",3613431,AR,"0502",Y
"54000000177",3613432,WV,"5402",Y
"54000000179",3613435,WV,"5402",Y
"54000000183",3613439,WV,"5401",Y
"34002534011",442746,NJ,"3407",Y
"54000000201",3613458,WV,"5401",Y
"54000000202",3613459,WV,"5401",Y
"51000001014",1235952,VA,"5109",Y
"49000047001",1170402,UT,"4901",Y
"39008855001",1081675,OH,"3907",Y
"35000072001",1145087,NM,"3503",Y
"35000045001",1145056,NM,"3503",Y
"35000000191",3613995,NM,"3501",Y
"24000097001",1214427,MD,"2406",Y
"35000000063",3607366,NM,"3503",Y
"48001097700",3542462,TX,"4821",Y
"13000000149",3607062,GA,"1301",Y
"35000000080",3608397,NM,"3501",Y
"72000002005",1144024,PR,"7298",Y
"24000000073",3614009,MD,"2401",Y
"55003230010",1206460,WI,"5503",Y
"39000188001",1080610,OH,"3907",Y
"20000193006",3516416,KS,"2004",Y
"54000000112",3613339,WV,"5401",Y
"54000000156",3613391,WV,"5402",Y
"05000518001",1105318,AR,"0501",Y
"27000000200",3613487,MN,"2707",Y
"54000000268",3613543,WV,"5401",Y
"34006101011",442811,NJ,"3401",Y
"39005558001",1081297,OH,"3912",Y
"50000000093",3612546,VT,"5000",Y
"13000000140",3607053,GA,"1312",Y
"13000000186",3607117,GA,"1303",Y
"50000000123",3613635,VT,"5000",Y
"34001211011",442513,NJ,"3409",Y
"34002027011",442471,NJ,"3404",Y
"34001187011",2885132,NJ,"3409",Y
"44000016001",1144298,RI,"4402",Y
"53200802093",3507409,WA,"5305",Y
"10000000005",3614022,DE,"1000",Y
"05000662001",1105460,AR,"0501",Y
"05000612001",1105412,AR,"0504",Y
"24064111111",3542218,MD,"2406",Y
"24000000078",3614024,MD,"2408",Y
"24061111191",3542559,MD,"2406",Y
"20000168001",1130173,KS,"2004",Y
"20000000033",3614028,KS,"2001",Y
"20000418001",1130239,KS,"2002",Y
"20001108001",1230922,KS,"2001",Y
"24067111111",3542222,MD,"2405",Y
"55002950001",1206403,WI,"5507",Y
"51000010021",3540576,VA,"5105",Y
"38000330001",1151566,ND,"3800",Y
"46000559001",1179405,SD,"4600",Y
"51000001101",3540356,VA,"5109",Y
"54000000208",3613466,WV,"5401",Y
"34001374011",442742,NJ,"3405",Y
"54000000215",3613475,WV,"5401",Y
"54000000216",3613476,WV,"5401",Y
"34002555011",442729,NJ,"3412",Y
"39009177001",1081721,OH,"3903",Y
"34005400011",442784,NJ,"3402",Y
"34003515011",442785,NJ,"3402",Y
"34001355011",442720,NJ,"3411",Y
"54000000223",3613484,WV,"5402",Y
"27000000199",3613485,MN,"2708",Y
"54000000225",3613488,WV,"5401",Y
"54000000228",3613492,WV,"5402",Y
"34002517012",442786,NJ,"3404",Y
"54000000232",3613497,WV,"5401",Y
"54000000235",3613500,WV,"5402",Y
"27000000203",3613508,MN,"2708",Y
"17000387002",2923706,IL,"1713",Y
"72000001001",1144016,PR,"7298",Y
"51000267001",1192896,VA,"5109",Y
"72000003002",1144027,PR,"7298",Y
"23000005001",1142435,ME,"2302",Y
"26007001171",3522840,MI,"2612",Y
"13000000356",3607287,GA,"1303",Y
"05000535001",1105335,AR,"0504",Y
"55000000338",3614017,WI,"5507",Y
"05000054001",3501345,AR,"0503",Y
"24000051001",1214309,MD,"2406",Y
"48000000463",3613945,TX,"4819",Y
"51000167001",1192740,VA,"5106",Y
"21000221001",1139653,KY,"2105",Y
"05000282004",1105110,AR,"0504",Y
"54000000113",3613340,WV,"5401",Y
"54000000157",3613392,WV,"5402",Y
"54000000207",3613465,WV,"5401",Y
"34004399011",442783,NJ,"3403",Y
"54000000274",3613550,WV,"5401",Y
"51000151002",1235972,VA,"5104",Y
"35000000179",3613613,NM,"3503",Y
"49000000154",3613615,UT,"4903",Y
"39000000263",3613622,OH,"3915",Y
"13000000286",3607217,GA,"1302",Y
"39000000266",3613633,OH,"3905",Y
"17000523001",1113800,IL,"1710",Y
"24000002001",1214119,MD,"2407",Y
"24000000048",3613660,MD,"2405",Y
"51000000238",3613689,VA,"5104",Y
"51000000254",3613705,VA,"5106",Y
"51000000299",3613750,VA,"5110",Y
"24062111111",3542216,MD,"2405",Y
"48000000490",3614050,TX,"4811",Y
"48000000493",3614053,TX,"4806",Y
"48000000503",3614064,TX,"4819",Y
"48000000504",3614065,TX,"4814",Y
"48000000505",3614066,TX,"4819",Y
"48000000525",3614086,TX,"4805",Y
"05000058001",3501346,AR,"0501",Y
"13000050001",1109039,GA,"1314",Y
"53002380001",1181061,WA,"5304",Y
"42000000241",3614118,PA,"4213",Y
"21000025011",1139492,KY,"2103",Y
"49000056001",1170411,UT,"4901",Y
"54000000245",3613515,WV,"5402",Y
"35000000176",3613517,NM,"3503",Y
"49000148001",1170494,UT,"4903",Y
"54000000251",3613522,WV,"5401",Y
"54000000256",3613528,WV,"5401",Y
"39000000260",3613533,OH,"3912",Y
"34001307011",442665,NJ,"3411",Y
"49000050001",1170405,UT,"4904",Y
"54000000262",3613537,WV,"5402",Y
"54000000270",3613545,WV,"5401",Y
"54000000272",3613547,WV,"5401",Y
"54000000273",3613548,WV,"5401",Y
"02000120001",1104801,AK,"0200",Y
"44000000065",3613561,RI,"4402",Y
"04000000165",3613568,AZ,"0406",Y
"35000000178",3613569,NM,"3501",Y
"49000000147",3613570,UT,"4901",Y
"34004502011",442809,NJ,"3402",Y
"39000000155",3608994,OH,"3909",Y
"20000729001",1130384,KS,"2002",Y
"24070040001",3507280,MD,"2406",Y
"26000000023",3614031,MI,"2604",Y
"26000000025",3614035,MI,"2601",Y
"26007001168",3522823,MI,"2601",Y
"20000000036",3614036,KS,"2003",Y
"05000603001",1105403,AR,"0501",Y
"42000000231",3614107,PA,"4215",Y
"42000000243",3614120,PA,"4213",Y
"42000000251",3614129,PA,"4215",Y
"42000000258",3614136,PA,"4209",Y
"42000000267",3614145,PA,"4210",Y
"05000000082",3613282,AR,"0501",Y
"05000000083",3613284,AR,"0501",Y
"39000000253",3613285,OH,"3912",Y
"24000000041",3613652,MD,"2406",Y
"24000000043",3613654,MD,"2406",Y
"15000007007",3613664,HI,"1502",Y
"51000000283",3613734,VA,"5110",Y
"51000000290",3613741,VA,"5102",Y
"39000000269",3613762,OH,"3906",Y
"39001362001",1080900,OH,"3912",Y
"23000000059",3613764,ME,"2302",Y
"35000000184",3613765,NM,"3501",Y
"55004910001",1206675,WI,"5501",Y
"39006161002",3096468,OH,"3909",Y
"13000000284",3607215,GA,"1309",Y
"13000000210",3607141,GA,"1308",Y
"41000000187",3613298,OR,"4104",Y
"46000079001",1179182,SD,"4600",Y
"05000000112",3614039,AR,"0501",Y
"48000000484",3614043,TX,"4813",Y
"20000223001",1230869,KS,"2001",Y
"48000000494",3614054,TX,"4825",Y
"48000000519",3614080,TX,"4829",Y
"36000000631",3614087,NY,"3621",Y
"42000000228",3614104,PA,"4213",Y
"42000000249",3614127,PA,"4209",Y
"05000757001",1105545,AR,"0502",Y
"21000387001",1139776,KY,"2101",Y
"34008214011",442517,NJ,"3407",Y
"09000641004",1071844,CT,"0901",Y
"34006451011",442855,NJ,"3401",Y
"54000000134",3613367,WV,"5401",Y
"05000457001",1105246,AR,"0504",Y
"54000000159",3613395,WV,"5402",Y
"54000000222",3613483,WV,"5401",Y
"49000058001",1170413,UT,"4901",Y
"54000000233",3613498,WV,"5401",Y
"54000000236",3613502,WV,"5401",Y
"09001140001",1071909,CT,"0903",Y
"05000006002",1104864,AR,"0501",Y
"23000423001",3513477,ME,"2301",Y
"34006448011",442851,NJ,"3401",Y
"23000421001",3513476,ME,"2302",Y
"05000755001",1105543,AR,"0502",Y
"05000041001",2906202,AR,"0501",Y
"21000029001",1139496,KY,"2104",Y
"54000000105",3613331,WV,"5402",Y
"54000000119",3613348,WV,"5402",Y
"54000000143",3613377,WV,"5402",Y
"55002830001",1206389,WI,"5507",Y
"39009191001",1081722,OH,"3910",Y
"54000000178",3613434,WV,"5402",Y
"54000000180",3613436,WV,"5402",Y
"54000000186",3613442,WV,"5401",Y
"54000000227",3613490,WV,"5402",Y
"54000000241",3613510,WV,"5401",Y
"72000000041",3613536,PR,"7298",Y
"24000100001",1214429,MD,"2406",Y
"42000000250",3614128,PA,"4208",Y
"42000000255",3614133,PA,"4209",Y
"42000000256",3614134,PA,"4213",Y
"51000000218",3613666,VA,"5104",Y
"51000138001",1192716,VA,"5105",Y
"10000019001",1066468,DE,"1000",Y
"28000845001",1160386,MS,"2803",Y
"13000000824",3613181,GA,"1308",Y
"51000010099",3541840,VA,"5105",Y
"05000011002",3065628,AR,"0504",Y
"21000111001",1139573,KY,"2101",Y
"24000000029",3613197,MD,"2403",Y
"24000000030",3613198,MD,"2405",Y
"34002046011",442574,NJ,"3412",Y
"39005176001",2988342,OH,"3907",Y
"05000003004",1104857,AR,"0502",Y
"05000624001",1105425,AR,"0504",Y
"05000000077",3613210,AR,"0504",Y
"05000001009",3526316,AR,"0502",Y
"49000000122",3613238,UT,"4903",Y
"39009051001",1081695,OH,"3914",Y
"20000471001",1130287,KS,"2001",Y
"48000000522",3614083,TX,"4819",Y
"48000000523",3614084,TX,"4821",Y
"05000703001",1105499,AR,"0504",Y
"24000034002",3513176,MD,"2405",Y
"24070136002",3513305,MD,"2405",Y
"42000000235",3614112,PA,"4215",Y
"48000000537",3614125,TX,"4827",Y
"42000000257",3614135,PA,"4215",Y
"42000000266",3614144,PA,"4209",Y
"51000240001",1192866,VA,"5104",Y
"24000090037",3537616,MD,"2405",Y
"24000300290",1214510,MD,"2401",Y
"34005249011",444205,NJ,"3402",Y
"34002026011",442469,NJ,"3403",Y
"34002516011",442583,NJ,"3412",Y
"28000000080",3613361,MS,"2804",
"28000000080",3613361,MS,"2801",
"28000000080",3613361,MS,"2802",Y
"54000000155",3613390,WV,"5401",Y
"34002537001",1073620,NJ,"3407",Y
"55001050001",1206146,WI,"5505",Y
"26000462005",3502498,MI,"2609",Y
"26004002014",1088982,MI,"2612",Y
"26004006007",1089016,MI,"2612",Y
"34005337011",442703,NJ,"3402",Y
"34001339011",442704,NJ,"3405",Y
"34001384011",442757,NJ,"3409",Y
"54000000229",3613493,WV,"5402",Y
"21000078001",1139543,KY,"2102",Y
"34001300011",442651,NJ,"3407",Y
"54000000102",3613328,WV,"5401",Y
"51000001099",3509981,VA,"5109",Y
"24000300032",1214447,MD,"2406",Y
"13000000230",3607161,GA,"1312",Y
"05000718001",1237664,AR,"0504",Y
"54000000254",3613526,WV,"5402",Y
"34002535011",442820,NJ,"3407",Y
"23000429001",3513496,ME,"2302",Y
"34001460011",442872,NJ,"3407",Y
"34005118011",442882,NJ,"3402",Y
"34001275011",442618,NJ,"3409",Y
"49000000152",3613580,UT,"4903",Y
"24060138001",3093748,MD,"2403",Y
"48000000526",3614090,TX,"4806",Y
"48000000530",3614095,TX,"4817",Y
"48000000533",3614098,TX,"4803",Y
"48000000534",3614099,TX,"4813",Y
"42000000225",3614101,PA,"4213",Y
"42000000239",3614116,PA,"4210",Y
"42000000248",3614126,PA,"4211",Y
"55002770001",1206380,WI,"5502",Y
"28000165001",1160219,MS,"2802",Y
"28000055001",1233724,MS,"2802",Y
"51000010149",3541141,VA,"5105",Y
"41000150001",1164394,OR,"4106",Y
"38000033001",1151286,ND,"3800",Y
"05000047001",403124,AR,"0502",Y
"34004068011",444218,NJ,"3401",Y
"34002114013",442622,NJ,"3403",Y
"72000000032",3613264,PR,"7298",Y
"34008232011",442549,NJ,"3407",Y
"54000000209",3613467,WV,"5401",Y
"54000000213",3613473,WV,"5402",Y
"27000000198",3613478,MN,"2708",Y
"27000000184",3611650,MN,"2708",Y
"54000000224",3613486,WV,"5402",Y
"04000000163",3613503,AZ,"0402",Y
"54000000271",3613546,WV,"5401",Y
"51000000215",3613549,VA,"5101",Y
"39008694001",1081659,OH,"3909",Y
"44000000069",3613573,RI,"4402",Y
"72000004009",424337,PR,"7298",Y
"49000000159",3613628,UT,"4901",Y
"24000000042",3613653,MD,"2401",Y
"20000436001",1130258,KS,"2001",Y
"48000000472",3613955,TX,"4826",Y
"48000000500",3614061,TX,"4813",Y
"48000000502",3614063,TX,"4806",Y
"48000000517",3614078,TX,"4813",Y
"42000000227",3614103,PA,"4204",Y
"42000000236",3614113,PA,"4215",Y
"42000000242",3614119,PA,"4213",Y
"42000000263",3614141,PA,"4215",Y
"42000000264",3614142,PA,"4215",Y
"51000075001",1192661,VA,"5102",Y
"54004005011",494625,WV,"5401",Y
"54000000282",3614153,WV,"5401",Y
"55000160001",1206048,WI,"5507",Y
"34002532011",442502,NJ,"3407",Y
"39000000249",3613233,OH,"3904",Y
"24000079001",1214391,MD,"2406",Y
"54000000258",3613530,WV,"5402",Y
"44000000063",3613559,RI,"4402",Y
"34005500011",442854,NJ,"3402",Y
"34006282011",442628,NJ,"3401",Y
"34006467011",442880,NJ,"3401",Y
"34001060011",442619,NJ,"3411",Y
"49000000151",3613578,UT,"4904",Y
"34002538011",442388,NJ,"3407",Y
"05000000109",3614027,AR,"0501",Y
"26000000026",3614038,MI,"2609",Y
"48000000446",3613910,TX,"4810",Y
"21000336001",1139741,KY,"2101",Y
"51000010083",3541688,VA,"5110",Y
"55002015002",426114,WI,"5505",Y
"49000000136",3613317,UT,"4903",Y
"34008258011",442590,NJ,"3407",Y
"09000000105",3613324,CT,"0902",Y
"34004286011",2883404,NJ,"3402",Y
"34004001014",442672,NJ,"3402",Y
"01000000181",3613357,AL,"0107",Y
"54000000129",3613360,WV,"5402",Y
"54000000136",3613369,WV,"5401",Y
"21000342001",1139746,KY,"2104",Y
"23000110001",1142549,ME,"2302",Y
"24000014001",1238369,MD,"2401",Y
"55002780001",1206381,WI,"5502",Y
"37000000286",3613772,NC,"3705",Y
"12000000153",3613775,FL,"1202",Y
"21000083001",1139547,KY,"2105",Y
"20000810002",1130407,KS,"2002",Y
"24060022001",3516696,MD,"2401",Y
"20000454001",1230883,KS,"2001",Y
"20001711001",1130684,KS,"2001",Y
"05000184001",1105015,AR,"0501",Y
"48000000452",3613931,TX,"4827",Y
"20000000038",3614044,KS,"2001",Y
"35000000077",3608387,NM,"3502",Y
"48000000485",3614045,TX,"4827",Y
"48000000491",3614051,TX,"4823",Y
"48000000492",3614052,TX,"4816",Y
"20000000039",3614058,KS,"2001",Y
"26000000027",3614089,MI,"2601",Y
"20000412001",2918982,KS,"2003",Y
"20000801001",1130402,KS,"2002",Y
"34001345011",442709,NJ,"3405",Y
"02000117001",1104798,AK,"0200",Y
"38000000109",3613252,ND,"3800",Y
"05000023003",1104893,AR,"0501",Y
"05000641001",1105441,AR,"0501",Y
"25000225001",1092510,MA,"2506",Y
"05000000086",3613347,AR,"0503",Y
"08000070001",1066872,CO,"0806",
"08000070001",1066872,CO,"0808",Y
"08000070001",1066872,CO,"0807",
"54000000146",3613380,WV,"5402",Y
"34007147014",442676,NJ,"3403",Y
"28000000081",3613393,MS,"2804",
"28000000081",3613393,MS,"2801",
"28000000081",3613393,MS,"2802",Y
"54000000160",3613396,WV,"5402",Y
"42000000247",3614124,PA,"4208",Y
"51000323002",1192973,VA,"5108",Y
"54000000281",3614150,WV,"5401",Y
"17000000143",3614159,IL,"1702",Y
"54002501002",3513302,WV,"5402",Y
"54002703011",3513306,WV,"5401",Y
"54005001002",3513319,WV,"5401",Y
"48000000291",3610993,TX,"4823",Y
"48007039074",1183844,TX,"4829",Y
"54001013010",3513457,WV,"5401",Y
"24000085001",1214396,MD,"2401",Y
"13000514001",1109311,GA,"1302",Y
"13000000847",3614161,GA,"1313",Y
"48004354004",1227865,TX,"4803",Y
"13000000181",3607112,GA,"1308",Y
"13000000848",3614162,GA,"1310",Y
"05000000066",3613155,AR,"0501",Y
"01000186001",1102019,AL,"0103",Y
"21000283001",1139704,KY,"2105",Y
"30000017001",1159089,MT,"3001",Y
"55009902001",1206991,WI,"5506",Y
"21000235001",1139664,KY,"2101",Y
"55000210001",1229131,WI,"5506",Y
"24000062001",1238379,MD,"2401",Y
"44060024001",3535796,RI,"4402",Y
"39008072006",1081583,OH,"3913",Y
"39008072025",1081599,OH,"3913",Y
"13000000071",3606973,GA,"1310",Y
"44000000057",3613293,RI,"4401",Y
"24070098001",3095354,MD,"2401",Y
"27000000194",3613299,MN,"2706",Y
"48004354012",2808161,TX,"4805",Y
"05000002001",1104852,AR,"0503",Y
"54000000250",3613521,WV,"5402",Y
"54000000267",3613542,WV,"5401",Y
"42000000226",3614102,PA,"4213",Y
"42000000229",3614105,PA,"4209",Y
"42000000230",3614106,PA,"4213",Y
"42000000233",3614109,PA,"4215",Y
"42000000237",3614114,PA,"4209",Y
"42000000253",3614131,PA,"4213",Y
"44000028001",1144309,RI,"4402",Y
"51000171009",1235978,VA,"5106",Y
"72000002002",1144021,PR,"7298",Y
"20001511001",1130632,KS,"2004",Y
"24000000082",3614151,MD,"2401",Y
"21000318001",1139729,KY,"2101",Y
"51000010095",3541831,VA,"5104",Y
"05000019001",1104887,AR,"0503",Y
"37004305001",1153426,NC,"3713",Y
"34009209011",442508,NJ,"3405",Y
"38000000108",3613240,ND,"3800",Y
"39000000251",3613250,OH,"3912",Y
"72000000034",3613269,PR,"7298",Y
"05000020001",1104888,AR,"0501",Y
"39008072015",1081592,OH,"3913",Y
"05000014003",3527676,AR,"0502",Y
"21000232001",1139661,KY,"2101",Y
"39000000254",3613304,OH,"3902",Y
"24000007001",1214170,MD,"2402",Y
"34008273011",442616,NJ,"3407",Y
"39000000257",3613410,OH,"3904",Y
"35000000196",3614163,NM,"3503",Y
"32000000035",3614164,NV,"3202",Y
"04001503001",3538076,AZ,"0409",Y
"04001503005",3024408,AZ,"0409",Y
"04001503002",1069518,AZ,"0409",Y
"10000001003",1066389,DE,"1000",Y
