"CWNS_ID","FACILITY_ID","STATE_CODE","RESPONSIBLE_ENTITY","AUTHORITY_NAME"
"26001105001",1088675,MI,N,CONCORD WWSL
"26001112001",1088683,MI,N,LEONI TWP WWTP
"26001120001",1088686,MI,N,PARMA WWSL
"26001123001",1088687,MI,N,SPRINGPORT WWSL
"26002000001",1088688,MI,N,ALPENA WWTP
"26002004001",1088697,MI,N,NILES WWTP
"26002006001",1088699,MI,N,ALBION WWTP
"26002009001",1088708,MI,N,SAULT STE MARIE WWTP
"26002010001",1088709,MI,N,ESCANABA WWTP
"26002011001",1088710,MI,N,TRAVERSE CITY WWTP
"26002012001",1088716,MI,N,MT PLEASANT WWTP
"26002014001",1088721,MI,N,MARQUETTE WWTP
"26002015001",1088723,MI,N,BIG RAPIDS WWTP
"26002018001",1088726,MI,N,OWOSSO/MID SHIAWASSEE CO WWTP
"26002019001",1088728,MI,N,ISHPEMING AREA WWTP
"29002092001",1133677,MO,Y,"City of Seneca, Missouri"
"26002032001",1088729,MI,N,GLADSTONE WWTP
"26002042001",1088734,MI,N,REPUBLIC TWP WWSL
"01000129001",1101962,AL,,"Owens Crossroads, Town of"
"27000318001",1148141,MN,N,BIG LAKE
"27000319001",1148142,MN,N,CLEAR LAKE/CLEARWATER SA
"27000320001",1148143,MN,N,ELK RIVER
"27000323001",1148146,MN,N,JORDAN
"27000325001",1148148,MN,N,NEW PRAGUE
"27000328001",1148151,MN,N,CARVER
"27000330001",1148153,MN,N,COLOGNE
"27000332001",1148154,MN,N,NORWOOD YOUNG AMERICA
"27000334001",1148156,MN,N,WATERTOWN
"55009834001",1206973,WI,N,FORESTVILLE VILLAGE
"27000338001",1148159,MN,N,CHISAGO LAKES JOINT STC
"27000342001",1148163,MN,N,SHAFER
"27000344001",1148165,MN,N,ALBERTVILLE
"55009858001",1206978,WI,N,HEWITT SANITARY DISTRICT
"27000345001",1148166,MN,N,ANNANDALE/MAPLE LAKE
"55009861001",1206980,WI,N,ARKANSAW SANITARY DISTRICT
"27000347001",1148168,MN,N,COKATO
"27000348001",1148169,MN,N,DELANO
"48004060001",1183376,TX,N,CITY OF SANGER
"33000096001",1100983,NH,,"Department of Public Works, City of Claremont"
"48004068001",1183383,TX,N,CITY OF MAYPEARL
"48004078005",1183389,TX,N,CITY OF DENISON
"48004079001",1183390,TX,N,CITY OF GUNTER
"48004086001",1183395,TX,N,CITY OF TOM BEAN
"17000530002",3541536,IL,Y,Village of Glenview Public Works Department
"48004092001",1183401,TX,N,CITY OF CLEBURNE
"48004093001",1183402,TX,N,CITY OF GODLEY
"48004095001",1183403,TX,N,JOHNSON COUNTY SPEICAL UD
"48004096001",1183404,TX,,CITY OF KEENE
"48004099001",1183406,TX,N,CITY OF CRANDALL
"48004101001",1183408,TX,N,CITY OF KAUFMAN
"48004102001",1183409,TX,N,CITY OF KEMP
"48004105001",1183411,TX,N,CITY OF TERRELL - KINGS CREEK
"48004354010",1183525,TX,N,NORTH TEXAS MWD
"48004109001",1183416,TX,N,NORTH TEXAS MUNICIPAL WATER DI
"48004111002",1183420,TX,N,CITY OF AZLE
"48004124001",1183434,TX,N,CITY OF GRAPEVINE
"48004141001",1183451,TX,N,CITY OF CORSICANA - PLT 2
"48004150001",1183457,TX,N,CITY OF SADLER
"48004201001",1183458,TX,N,CITY OF ALVORD
"48004204001",1183459,TX,N,CITY OF BLOOMING GROVE
"48004205001",1183460,TX,N,CITY OF BOYD
"48004206001",1183461,TX,N,CITY OF BOWIE
"48007014001",1183785,TX,N,CITY OF SWEENY
"48007015001",1183786,TX,N,CITY OF WEST COLUMBIA
"48007016001",1183787,TX,N,CITY OF BEASLEY
"48007017001",1183788,TX,N,CITY OF KATY
"48007018001",1183789,TX,N,CITY OF NEEDVILLE
"48007020001",1183791,TX,N,CITY OF RICHMOND
"48007021002",1183794,TX,N,"CITY OF ROSENBERG, PLANT NO. 2"
"48007022001",1183796,TX,N,CITY OF SUGAR LAND
"48007023002",1183798,TX,N,GALVESTON COUNTY WCID 8
"48007024001",1183799,TX,N,BACLIFF MUD
"48007025001",1183800,TX,N,GALVESTON COUNTY WCID 1
"48007029001",1183809,TX,N,GALVESTON COUNTY WCID 12
"48007031003",1183811,TX,N,CITY OF LEAGUE CITY
"48007032001",1183813,TX,N,CITY OF TEXAS CITY
"48007035001",1183816,TX,N,CROSBY MUD
"48007036001",1183817,TX,N,CITY OF DEER PARK - CENT WASTE
"48007038001",1183819,TX,N,HARRIS COUNTY WCID 1
"28000467001",1160297,MS,N,JACKSON CO UTILITY AUTHORITY
"28000480001",1160302,MS,N,GLOSTER POTW
"28000495001",1160306,MS,N,GREENVILLE POTW
"28000515002",1160310,MS,N,HARRISON COUNTY WASTEWATER AND SOLID WASTE MANAGEM
"28000525001",1160312,MS,N,GUNTOWN POTW
"29004170001",3536616,MO,Y,Wright County Public Water Sewer District #1
"33000026001",1100924,NH,,Public Works Department
"44000000056",3613182,RI,Y,Rhode Island Airport Corporation
"44000026017",3537736,RI,Y,Rhode Island Airport Corporation
"18120000075",3542605,IN,Y,Clark County Health Dept
"54001032001",1094785,WV,Y,ANSTED TOWN OF
"54000000167",3613418,WV,Y,ANSTED TOWN OF
"39008225001",1081610,OH,N,VILLAGE OF TILTONSVILLE
"54000000195",3613452,WV,Y,GREENBRIER CNTY PSD NO 2
"39008371001",1081625,OH,,LAWRENCE CO COMM.
"39008374004",1081628,OH,N,UNION CO. COMMISSIONERS
"39008421001",1081636,OH,N,CITY OF UPPER SANDUSKY
"39008561001",1081645,OH,N,CITY OF WADSWORTH
"39008617001",1081647,OH,,Jacobs Engineering Group
"39008659001",1081658,OH,N,CITY OF WASHINGTON C. H.
"39008701001",1081660,OH,N,CITY OF WAUSEON
"39008708001",1081661,OH,,CITY OF WAVERLY
"39008722001",1081662,OH,N,"WAYNE, VILLAGE OF"
"54003204001",1095095,WV,N,WARM SPRINGS PSD
"54003206001",1095097,WV,N,PAW PAW TOWN OF
"54000000236",3613502,WV,Y,GARY CITY OF
"54003310001",1095102,WV,,WAR CITY OF
"54000000183",3613439,WV,Y,BRADSHAW TOWN OF
"54003310003",1095104,WV,N,BRADSHAW TOWN OF
"54003332001",1095114,WV,,WELCH CITY OF
"54000000139",3613372,WV,Y,WELCH CITY OF
"54000000115",3613343,WV,Y,SUMMERSVILLE TOWN OF
"54003404001",1095117,WV,,SUMMERSVILLE TOWN OF
"54003413001",1095123,WV,,CRAIGSVILLE PSD
"54003501001",1095128,WV,,BETHLEHEM VILLAGE OF
"54003505001",1095132,WV,,OHIO CNTY PSD
"54000000142",3613375,WV,Y,TRIADELPHIA TOWN OF
"54003506001",1095135,WV,N,TRIADELPHIA TOWN OF
"54003508001",1095136,WV,N,WHEELING CITY OF
"54003509001",1095137,WV,,CLEARVIEW VILLAGE OF
"54003799001",1095147,WV,,CITY OF BELMONT
"54000000174",3613427,WV,Y,CITY OF BELMONT
"54000000216",3613476,WV,Y,DURBIN TOWN OF
"54003802001",1095148,WV,,DURBIN TOWN OF
"54000000275",3613551,WV,Y,MARLINTON CITY OF
"54003901001",1095153,WV,N,"ALBRIGHT, TOWN OF"
"54000000162",3613398,WV,Y,"ALBRIGHT, TOWN OF"
"54000000187",3613443,WV,Y,PRESTON COUNTY SEWER PSD
"54000000118",3613346,WV,Y,KINGWOOD CITY OF
"54003903001",1095155,WV,,KINGWOOD CITY OF
"54000000179",3613435,WV,Y,ROWLESBURG TOWN OF
"54000000159",3613395,WV,Y,TERRA ALTA TOWN OF
"19000354001",1123754,IA,Y,GRUNDY CENTER CITY OF STP
"54000000140",3613373,WV,Y,TUNNELTON TOWN OF
"54004003001",1095166,WV,N,PUTNAM PSD
"01000130001",1101963,AL,,Oxford WW & SB
"01000140001",1101974,AL,,Prichard WW & SB
"01000140002",1101975,AL,,Prichard WW & SB
"01000158001",1101990,AL,Y,Southside Waterworks and Sewer Board
"01000169001",1102004,AL,,City of Tallassee
"01000000113",3607697,AL,,"Troy, City of"
"01000000114",3607698,AL,,"Troy, City of"
"01000174001",1102008,AL,N,"Troy, City of"
"01000190001",1102021,AL,,Wilsonville WWTP
"01000196001",1102024,AL,Y,Phenix City
"01000230001",1102061,AL,,BRANTLEY LAGOON
"01000240001",1102069,AL,,Cherokee Lagoon
"01000241002",1102070,AL,,City of Clanton Utilities
"01000242003",1102072,AL,,Clayton Waterworks and Sewer Board
"01000243001",1102073,AL,,Town of Cleveland
"01000244001",1102074,AL,Y,Town of Clio
"01000253001",1102082,AL,,Town of Crossville
"17000385001",1113651,IL,N,"AUBURN STP, CITY OF"
"17000386001",1113652,IL,N,"PAWNEE STP, VILLAGE OF"
"17000421001",1113691,IL,N,"MORRISONVILLE STP, VILLAGE OF"
"17000422001",1113692,IL,N,"RIVERTON STP, VILLAGE OF"
"26003070001",1088876,MI,N,IRON MOUNTAIN-KINGSFORD WWTP
"17000432001",1113702,IL,N,"MINONK STP, CITY OF"
"48004212001",1183465,TX,N,CITY OF FROST
"48004216001",1183469,TX,N,CITY OF KERENS
"48004217001",1183470,TX,N,TOWN OF LINDSAY
"48004218001",1183471,TX,N,CITY OF MUENSTER
"48004223001",1183475,TX,N,CITY OF RHOME
"48004226001",1183477,TX,N,CITY OF SPRINGTOWN
"48000000102",3608723,TX,Y,CITY OF ALEDO
"48004232001",1183479,TX,N,CITY OF SAINT JO
"48004256001",1183488,TX,N,CITY OF RUNAWAY BAY
"48004257001",1183489,TX,N,CITY OF CALLISBURG
"48004269002",1183493,TX,N,CITY OF THE COLONY
"19000770001",1124121,IA,N,"ST. PAUL, CITY OF-STP"
"45000614030",1157246,SC,N,REWA/DURBIN CREEK WWTP
"45000614050",1157248,SC,N,REWA/GILDER CK WWTP
"45000621001",1157267,SC,,EAST RICH CO PSD/GILLS CREEK
"41000112001",1164365,OR,N,BROOKINGS WWTP
"41000164001",1164405,OR,N,HERMISTON  STP
"41000187001",1164419,OR,N,LINCOLN CITY  STP
"41000252001",1164465,OR,,SEASIDE  STP
"41000270001",1164479,OR,N,SWEET HOME STP
"41000274001",1164482,OR,N,TILLAMOOK  STP
"30000006001",1159081,MT,Y,CITY OF GLASGOW
"47000015001",1165963,TN,,ALAMO-STP
"47000050001",1165968,TN,,ASHLAND CITY STP
"47000055001",1165969,TN,,ATHENS UTILITIES BOARD
"47000055002",1165970,TN,,ATHENS UTILITIES BOARD
"47000085002",2952349,TN,Y,"BARTLETT, City of"
"47000085001",1165977,TN,Y,"BARTLETT, City of"
"47000140001",1165980,TN,,BIG SANDY STP
"30000021001",1159092,MT,Y,TOWN OF TWIN BRIDGES
"47000182001",1165991,TN,,Humphreys County Government
"47000200001",1165997,TN,,CAMDEN HCR LAGOON
"22000210001",1168183,LA,N,CHENEYVILLE TOWN OF (STP)
"22000230001",1168184,LA,N,TOWN OF CLARKS
"22000255001",1168185,LA,N,TOWN OF COLUMBIA
"22000265001",1168186,LA,N,COTTONPORT WW TREATMENT PLANT
"22000320001",1168191,LA,N,CITY OF DEQUINCY
"22000328001",1168193,LA,N,Town of Merryville- Wastewater Treatment Facility
"22000360001",1168194,LA,N,TOWN OF DUSON
"22000420001",1168195,LA,N,FOLSOM VILLAGE OF
"22000430001",1168197,LA,N,City of Franklin
"22000490001",1168200,LA,N,TOWN OF GRAMBLING
"22000555001",1168209,LA,N,CITY OF HARAHAN
"22000565001",1168210,LA,N,CITY OF HARAHAN
"22000605002",1168214,LA,N,TERREBONNE PH GOVT-HOUMA NORTH
"22000640001",1168217,LA,N,Town of Jena
"22000700001",1168221,LA,N,Lafayette Consolidated Government - South WWTP
"22000700002",1168222,LA,N,Lafayette Consolidated Government - East WWTP
"22000700003",1168223,LA,N,Lafayette Consolidated Government - Northeast WWTP
"22000700004",1168224,LA,N,LAFAYETTE CONSOLIDATED GOV'T
"22000000202",3611847,LA,Y,St. John the Baptist Parish - River Road WWTP
"21000318001",1139729,KY,,PRINCETON STP
"20000472001",1130288,KS,N,"WETMORE, CITY OF"
"54000000282",3614153,WV,Y,ELEANOR TOWN OF
"54004005001",1095168,WV,,HURRICANE CITY OF
"54004009001",1095171,WV,N,POCA SANITARY BD TOWN OF
"54004012001",1095174,WV,,WINFIELD TOWN OF
"54000000286",3614158,WV,Y,WINFIELD TOWN OF
"54004104001",1095184,WV,N,SHADY SPRING PSD
"54004105001",1095185,WV,,NORTH BECKLEY PSD
"54004107001",1095188,WV,Y,CRAB ORCHARD/MACARTHUR PSD
"54004108001",1095189,WV,N,CRAB ORCHARD/MACARTHUR PSD
"54000000186",3613442,WV,Y,CRAB ORCHARD/MACARTHUR PSD
"54004110001",1095191,WV,N,SHADY SPRING PSD
"54004111001",1095193,WV,N,SOPHIA TOWN OF
"54000000152",3613386,WV,Y,SOPHIA TOWN OF
"54004118002",1095197,WV,N,CRAB ORCHARD/MACARTHUR PSD
"54004120001",1095199,WV,,BRADLEY PSD
"54004203001",1095208,WV,,"HARMAN, TOWN OF"
"54000000249",3613520,WV,Y,"HARMAN, TOWN OF"
"54000000259",3613532,WV,Y,HUTTONSVILLE PSD
"54004230001",1095218,WV,,LEADSVILLE PSD
"54004302001",1095222,WV,N,CAIRO TOWN OF
"54000000190",3613446,WV,Y,CAIRO TOWN OF
"54000000210",3613468,WV,Y,"PENNSBORO, CITY OF"
"13000598001",1109406,GA,Y,City of Doerun
"13000608001",1109417,GA,Y,Edison
"13000616001",1109426,GA,Y,City of Fairmount
"13000625001",1109438,GA,Y,Hinesville
"13000000421",3607712,GA,Y,Hinesville
"13000000422",3607781,GA,Y,Hinesville
"13000121001",1109123,GA,,Hinesville
"13000000484",3609139,GA,,Hinesville
"13000663001",1109482,GA,Y,City of Ideal
"13000000265",3607196,GA,Y,City of Ideal
"17000437002",1113708,IL,N,METAMORA SOUTH WWTP
"17000443001",1113714,IL,,"MOKENA STP, VILLAGE OF"
"17000511001",1113788,IL,N,VILLAGE OF DANVERS
"26003097001",1088894,MI,N,MARENISCO TWP WWSL
"26003098001",1088895,MI,N,WATERSMEET TWP WWSL
"26003099001",1088896,MI,N,BARAGA WWSL
"26003100001",1088897,MI,N,LANSE WWTP
"17000602001",1113881,IL,N,"PERRY STP, VILLAGE OF"
"17000603001",1113882,IL,N,VILLAGE OF FLANAGAN
"26003128001",1088915,MI,N,CARP LAKE TWP WWSL
"17000604001",1113883,IL,N,SAN JOSE SD STP
"26003130001",1088917,MI,N,MCMILLAN TWP WWSL
"17000605001",1113884,IL,N,"BUSHNELL WEST STP, CITY OF"
"26003132001",1088919,MI,N,ROCKLAND TWP WWSL
"26003133001",1088920,MI,N,INTERIOR TWP WWSL
"26003134001",1088921,MI,N,GREENLAND TWP WWSL
"17000610001",1113886,IL,N,"BUREAU JUNCTION STP,VILLAGE OF"
"17000616001",1113891,IL,N,"GRIGGSVILLE STP, CITY OF"
"17000622001",1113897,IL,Y,"SPARLAND STP, VILLAGE OF"
"26003141001",1088928,MI,N,PICKFORD UA WWSL
"26003142001",1088929,MI,N,RUDYARD TWP
"26003143001",1088930,MI,N,DETOUR VILLAGE WWTP
"17000631001",1113905,IL,,"GENEVA STP, CITY OF"
"26003162001",1088936,MI,N,AMBOY TWP-LK DIANE WWSL
"26003163001",1088937,MI,N,LITCHFIELD WWSL
"17000650001",1113919,IL,N,"MAPLE PARK STP, VILLAGE OF"
"26003228001",1088968,MI,N,CLAYTON WWSL
"18005334001",1120484,IN,N,ROACHDALE MUNICIPAL STP
"72000002010",3507541,PR,N,PRASA VEGA ALTA WWTP
"47000205001",1165998,TN,,CITY OF CARTHAGE WWTP
"47000225001",1166002,TN,,CENTERVILLE STP
"47000230001",1166003,TN,,"CHAPEL HILL, CITY OF"
"47000250001",1166008,TN,,"CLARKSVILLE, CITY OF"
"47000295001",1166018,TN,,COOKEVILLE POTW
"47000305001",1166020,TN,,CONERSVILLE STP
"47000320001",1166023,TN,,COWAN WWTP
"30000049001",1159117,MT,Y,BUTTE-SILVER BOW WWTP
"30000051001",1159118,MT,Y,CITY OF KALISPELL
"31000685001",1145855,NE,,DAVID CITY WASTEWATER TREATMENT FACILITY
"42001296001",1195751,PA,Y,MYERSTOWN  BORO
"21000121002",1139589,KY,,POWDERLY SANITATION DISTRICT
"21000123001",1139591,KY,,CITY OF MORTONS GAP
"21000126001",1139592,KY,N,VANCEBURG STP
"21000162001",1139604,KY,Y,CITY OF BEAVER DAM
"21000163001",1139605,KY,N,CITY OF BEDFORD
"42005004001",1196448,PA,Y,CANONSBURG HOUSTON JOINT AUTH
"21000330001",1139736,KY,,CITY OF RUSSELLVILLE
"21000337001",1139742,KY,N,CITY OF SEBREE
"21000340001",1139744,KY,,SHARPSBURG STP
"21000341001",1139745,KY,,City of Shepherdsville
"29001237046",459663,MO,Y,Boone county Regional Sewer District
"29001237044",453964,MO,Y,Boone county Regional Sewer District
"29001232001",1133563,MO,Y,Boone county Regional Sewer District
"29000000334",3609606,MO,Y,Boone county Regional Sewer District
"42000094001",1195427,PA,Y,PHILADELPHIA WATER DEPT - WPC DIVISION
"42000094003",1195429,PA,Y,PHILADELPHIA WATER DEPT - WPC DIVISION
"27044000660",480186,MN,Y,Hancock  City of
"27000338001",1148159,MN,Y,Chisago Lakes JSTC
"31000847001",480589,NE,Y,GOSPER CO
"06001027001",1175195,CA,Y,City of Willits
"06001041001",1175206,CA,Y,City of Crescent City
"27044000058",3333770,MN,Y,Ottertail  City of
"27000000014",3604467,MN,Y,Ottertail  City of
"56000099025",479038,WY,Y,South Douglas Hwy W&SD
"06001017002",480835,CA,Y,Camp Meeker Recreation & Park District
"31001817001",480910,NE,Y,KEITH COUNTY
"27044000661",481192,MN,Y,Alexander Lakes Area Service Region
"27043000009",3405377,MN,Y,"ELKO - NEW MARKET, CITY OF"
"56000095001",1194843,WY,Y,FT. BRIDGER SEWER DISTRICT
"47003035001",1166274,TN,Y,Jackson Energy Authority
"47000930003",481762,TN,Y,Jackson Energy Authority
"47000705001",1166088,TN,Y,Jackson Energy Authority
"47000744001",1166098,TN,Y,West Knox Utility District
"06004044001",1175519,CA,Y,City of Santa Paula
"28000000076",3612690,MS,Y,HARRISON COUNTY UTILITY AUTHORITY
"28000000077",3612877,MS,Y,HARRISON COUNTY UTILITY AUTHORITY
"28000000075",3612668,MS,Y,HARRISON COUNTY UTILITY AUTHORITY
"06008034001",1175989,CA,,Elsinore Valley Municipal Water District
"06008041002",1175996,CA,,Elsinore Valley Municipal Water District
"06004010005",1175495,CA,Y,City of Los Angeles
"06004010002",1175492,CA,Y,City of Los Angeles
"06004010004",1175494,CA,Y,City of Los Angeles
"06004010003",1175493,CA,Y,City of Los Angeles
"39000258001",1080675,OH,Y,Clinton County Commissioners
"12000001056",457150,FL,Y,Hallandale Beach
"12000001055",457111,FL,Y,Hallandale Beach
"04021030004",461508,AZ,Y,Arizona Department Of Environmental Quality
"04001506005",461303,AZ,Y,Arizona Department Of Environmental Quality
"04005010004",461488,AZ,Y,Arizona Department Of Environmental Quality
"04021030006",461585,AZ,Y,Arizona Department Of Environmental Quality
"04001506006",461422,AZ,Y,Arizona Department Of Environmental Quality
"04003100022",461578,AZ,Y,Arizona Department Of Environmental Quality
"55008861001",1206847,WI,Y,"Somers, Town of"
"05000320001",1105146,AR,Y,Pea Ridge
"05000142001",1104974,AR,Y,Peach Orchard
"05000296001",1105123,AR,Y,Perla
"05000347001",1237657,AR,Y,Perry
"05000288001",1105116,AR,Y,Perrytown
"05000143001",1104975,AR,Y,Piggott
"05000004003",1104859,AR,Y,Pine Bluff
"05000779001",1105565,AR,Y,Plainview
"05000000050",3612873,AR,Y,Pleasant Plains
"05000173001",1105004,AR,Y,Plumerville
"05000661001",1105459,AR,Y,Pocahontas
"05000144001",1104976,AR,Y,Pollard
"05000473001",1105258,AR,Y,Portia
"05009400001",1105589,AR,Y,Portland
"05000634001",1105435,AR,Y,Pottsville
"05000269001",1105095,AR,Y,Poyen
"05000743001",1105533,AR,Y,Prairie Grove
"05000573001",1105373,AR,Y,Prescott
"05000573002",3535096,AR,Y,Prescott
"05000156001",1104988,AR,Y,Quitman
"05000508001",1105308,AR,Y,Ratcliff
"05000374001",1105185,AR,Y,Ravenden Springs
"05000145001",1104977,AR,Y,Rector
"05000443001",1105233,AR,Y,Redfield
"05000229001",1105057,AR,Y,Reed
"05000662001",1105460,AR,Y,Reyno
"05000161001",1104992,AR,Y,Rison
"05000562001",1105362,AR,Y,Roe
"05000000078",3613219,AR,Y,"Rogers, City of"
"05000019001",1104887,AR,Y,"Rogers, City of"
"05000345001",1105161,AR,Y,Rondo
"05000373001",1105184,AR,Y,Rosebud
"05000763001",1105551,AR,Y,Russell
"05000017001",1104884,AR,Y,"Russellville, City of"
"41000560001",405100,OR,Y,CLACKAMAS COUNTY SERVICE DISTRICT
"47001507001",405149,TN,Y,Coffee County
"05000073001",1104911,AR,Y,Saint Charles
"05000146001",1104978,AR,Y,Saint Francis
"05000260001",1105088,AR,Y,Salem
"40000788001",1172869,OK,Y,OKLA PANHANDLE COLLEGE
"40000622001",1172791,OK,Y,"AMES, TOWN OF"
"40000007001",1172423,OK,Y,"ENID, CITY OF, S-20931"
"40000053001",1172474,OK,Y,"COVINGTON, TOWN OF"
"40000442001",1172689,OK,Y,FAIRMONT PWA
"40000000004",3610814,OK,Y,FAIRMONT PWA
"39000632006",3539217,OH,Y,Belmont County General Health District
"40000468002",3539496,OK,Y,GRADY COUNTY RWD #2 (AMBER)
"53002012063",3540536,WA,Y,Kitsap County
"01000348001",1102160,AL,,"Utilities Board, Town of Millry"
"55000708001",1206102,WI,Y,Brookfield Fox Water Pollution Control
"32000000022",3608693,NV,Y,WASHOE COUNTY DEPT. OF WATER RESOURCES
"32000000030",3608735,NV,Y,WASHOE COUNTY DEPT. OF WATER RESOURCES
"32000200408",406785,NV,Y,LYON COUNTY UTILITIES
"05000000081",3613255,AR,,Springdale
"05000012001",1104876,AR,,Springdale
"32000000005",3605430,NV,Y,HUMBOLDT COUNTY COMMISSIONERS
"32000200407",406726,NV,Y,HUMBOLDT COUNTY COMMISSIONERS
"32000000024",3608712,NV,Y,HUMBOLDT COUNTY COMMISSIONERS
"05000091001",1104927,AR,Y,Bethel Heights
"05000091002",3600883,AR,Y,Bethel Heights
"05000120001",1104954,AR,Y,Beaver
"05000189001",1105020,AR,Y,Dyer
"05000000008",3612364,AR,Y,Ashdown
"05000311001",1105138,AR,Y,Ashdown
"05000313002",3603042,AR,Y,Hoxie
"05000313001",1105139,AR,Y,Hoxie
"05000366001",1105181,AR,Y,Bassett
"05000480001",1105264,AR,Y,Aubrey
"05000482001",1105265,AR,Y,Haynes
"05000000022",3612669,AR,Y,Haynes
"05000629001",1105430,AR,,Atkins
"05000629002",1105431,AR,,Atkins
"05000707001",1105504,AR,Y,Ash Flat
"32000000028",3608730,NV,Y,CHURCHILL COUNTY
"41000021001",1164277,OR,Y,"CLEAN WATER SERVICES, INC"
"41000022013",1164288,OR,Y,"CLEAN WATER SERVICES, INC"
"41000022012",1164287,OR,Y,"CLEAN WATER SERVICES, INC"
"41000020002",1164276,OR,Y,"CLEAN WATER SERVICES, INC"
"41000022004",1164281,OR,Y,"CLEAN WATER SERVICES, INC"
"41000022009",1164285,OR,Y,"CLEAN WATER SERVICES, INC"
"41000022011",1164286,OR,Y,"CLEAN WATER SERVICES, INC"
"41000022001",1164278,OR,Y,"CLEAN WATER SERVICES, INC"
"41000022008",1164284,OR,Y,"CLEAN WATER SERVICES, INC"
"41000022003",1164280,OR,Y,"CLEAN WATER SERVICES, INC"
"41000022030",3542776,OR,Y,"CLEAN WATER SERVICES, INC"
"41000023001",1164289,OR,Y,"CLEAN WATER SERVICES, INC"
"41000020001",1164275,OR,Y,"CLEAN WATER SERVICES, INC"
"41000022002",1164279,OR,Y,"CLEAN WATER SERVICES, INC"
"41000022005",1164282,OR,Y,"CLEAN WATER SERVICES, INC"
"40000019001",1172439,OK,Y,"CLAREMORE, CITY OF"
"40000000040",3612469,OK,Y,"CLAREMORE, CITY OF"
"09000550002",435027,CT,Y,Woodridge Lake Sewer District
"40000168001",1172557,OK,Y,"CATOOSA, CITY OF"
"40000764001",1236896,OK,Y,"CHELSEA, TOWN OF"
"40000765001",2928843,OK,Y,"FOYIL, TOWN OF"
"40000766001",1172856,OK,Y,INOLA PUBLIC WORKS AUTHORITY
"12000511001",1078446,FL,Y,City of Alachua
"12000002001",3500095,FL,Y,City of Alachua
"12000145001",1078303,FL,Y,Niceville - Valparaiso Regional Sewer Board Inc
"05000593001",1105393,AR,Y,Adona
"05000646001",1105446,AR,Y,Alexander
"05000466001",1105255,AR,Y,Alicia
"05000520001",1105320,AR,Y,Allport
"05000185001",1105016,AR,Y,Alma
"05000070001",1104908,AR,Y,Almyra
"05000067001",1104906,AR,Y,Alpena
"05000067002",3601374,AR,Y,Alpena
"05000440001",1105230,AR,Y,Altheimer
"05000428001",1105217,AR,Y,Amagon
"05000608001",1105408,AR,Y,Antoine
"05000130001",1104963,AR,Y,Arkadelphia
"05000222001",1105050,AR,Y,Arkansas City
"05000000002",3611428,AR,Y,Arkansas City
"05000089001",1104926,AR,Y,Avoca
"05000000047",3612761,AR,Y,Avoca
"05000113001",1104947,AR,Y,Banks
"05000689001",1105486,AR,Y,Barling
"05000406001",1105197,AR,Y,"Batesville, City of"
"05000175001",1105006,AR,Y,Bay
"05000585001",1105385,AR,Y,Bearden
"05000749001",1105538,AR,Y,Beebe
"05000386001",1105190,AR,Y,Beedeville
"05000105001",1104941,AR,Y,Bellefonte
"05000772001",1105558,AR,Y,Belleville
"05000700001",1105496,AR,Y,Ben Lomond
"05000013001",1104877,AR,Y,Benton
"05000000065",3613150,AR,Y,Benton
"05000106001",1104942,AR,Y,Bergman
"05000121001",1104955,AR,Y,Berryville
"05000658001",1105456,AR,Y,Biggers
"05000552001",1105353,AR,Y,Birdsong
"05000647001",1105447,AR,Y,Biscoe
"05000279001",1105106,AR,Y,Blevins
"05009300001",1105588,AR,Y,Blue Eye
"05000385001",1105189,AR,Y,Blue Mountain
"05000364001",1105179,AR,Y,Bluff City
"05000009001",1104868,AR,Y,"Blytheville, City of"
"05000009002",1104869,AR,Y,"Blytheville, City of"
"05000009003",1104870,AR,Y,"Blytheville, City of"
"05000569001",1105369,AR,Y,Bodcaw
"05000177001",1105008,AR,Y,Bono
"05000502001",1105302,AR,Y,Booneville
"05000339001",1237656,AR,Y,Bradford
"05000461001",1105250,AR,Y,Bradley
"05000252001",1105080,AR,Y,Branch
"05000557001",1105358,AR,Y,Brinkley
"05000462001",1105251,AR,Y,Buckner
"05000538001",1105338,AR,Y,Burdette
"05000513001",1105313,AR,,Cabot
"05000132001",1104965,AR,Y,Caddo Valley
"05000663001",1105461,AR,Y,Caldwell
"05000570001",1105370,AR,Y,Cale
"05000421001",1105212,AR,Y,Calico Rock
"05000015001",1237643,AR,Y,"Camden, City of"
"40000474001",1172710,OK,Y,"MEDFORD, CITY OF"
"40000477001",1172713,OK,Y,"WAKITA, CITY OF"
"18120000098",3542911,IN,Y,Pike County Health Dept
"34007329011",442687,NJ,Y,North Hanover Township
"34006335011",442695,NJ,Y,Oaklyn Borough
"18120000108",3542921,IN,Y,Wells County Health Dept
"21000385004",3542996,KY,Y,Letcher County Water & Sewer District
"34008107012",442706,NJ,Y,Oxford Township.
