"CWNS_ID","FACILITY_ID","STATE_CODE","CURRENT_EFFLUENT_TREATMENT_LEVEL","CURRENT_DISINFECTION_FLAG","FUTURE_EFFLUENT_TREATMENT_LEVEL","FUTURE_DISINFECTION_FLAG"
"37007503001",1153615,NC,Secondary,Y,Secondary,Y
"33000023001",1100918,NH,Secondary,Y,Secondary,Y
"12000234002",1078377,FL,Advanced,N,Advanced,N
"40000426001",1172678,OK,Advanced,Y,Advanced,Y
"40000716001",1172838,OK,Advanced,Y,Advanced,Y
"17005003001",1114189,IL,Secondary,N,Secondary,N
"17003914001",1114183,IL,Secondary,N,Secondary,N
"01000239001",1102068,AL,Secondary,Y,Secondary,Y
"22201201234",3536936,LA,Secondary,Y,Secondary,Y
"22009033003",1168611,LA,Secondary,Y,Secondary,Y
"51000064001",1235963,VA,Advanced,Y,Advanced,Y
"50000008001",1094059,VT,Advanced,Y,Advanced,Y
"10000023008",1066479,DE,Advanced,N,Advanced,N
"39000000150",3608989,OH,Secondary,N,Secondary,Y
"17000402001",1113668,IL,Advanced,Y,Advanced,Y
"29002095001",1133679,MO,Advanced,N,Advanced,N
"29001236001",1133567,MO,Advanced,Y,Advanced,Y
"29002203001",1133729,MO,Advanced,Y,Advanced,Y
"12000038002",1078151,FL,Advanced,Y,Advanced,Y
"37009607001",1153789,NC,Secondary,Y,Secondary,Y
"40000427001",1172679,OK,Secondary,N,Secondary,N
"40000168001",1172557,OK,Secondary,N,,
"29004132001",1134146,MO,Advanced,Y,Advanced,Y
"29001031100",1133309,MO,Advanced,Y,Advanced,Y
"34002164001",2975202,NJ,Secondary,Y,Secondary,Y
"12000016005",1078135,FL,Advanced,Y,Advanced,Y
"13000000683",3611542,GA,,,Advanced,Y
"12000172001",1078336,FL,Advanced,Y,Advanced,Y
"13000610001",1109420,GA,Advanced,Y,Advanced,Y
"35000042001",1145053,NM,Secondary,N,Secondary,N
"23000023001",1142456,ME,Secondary,Y,Secondary,Y
"55003200001",1206455,WI,Advanced,Y,Advanced,Y
"08000173001",1066967,CO,Secondary,Y,Secondary,Y
"39003850001",1081134,OH,Secondary,Y,Secondary,Y
"06007003001",1175910,CA,Secondary,N,Secondary,N
"18005312001",1120480,IN,Advanced,Y,Advanced,Y
"29003003001",1233268,MO,Advanced,Y,Advanced,Y
"29000000089",3607490,MO,Advanced,Y,Advanced,Y
"29004155001",1134167,MO,Secondary,N,Secondary,N
"40000666001",1236890,OK,Secondary,N,Secondary,N
"40000075001",1172493,OK,Secondary,N,Secondary,N
"40000679001",3090328,OK,Advanced,Y,Advanced,Y
"40000096002",1172507,OK,Secondary,N,Secondary,Y
"36006026001",1220956,NY,Secondary,Y,Secondary,Y
"40000453001",1172697,OK,Secondary,N,Secondary,N
"53000420001",1180796,WA,Secondary,Y,Secondary,Y
"29003210101",3476951,MO,Advanced,Y,Advanced,Y
"29000000100",3607520,MO,Advanced,N,Advanced,N
"36007090001",1221096,NY,Advanced,Y,Advanced,Y
"13000000637",3611270,GA,,,Advanced,Y
"13000000644",3611297,GA,Advanced,Y,Advanced,Y
"13000000652",3611310,GA,Advanced,Y,Advanced,Y
"42007505001",1227250,PA,Advanced,N,Advanced,N
"13000200001",1109221,GA,Advanced,N,Advanced,N
"55003080001",1229205,WI,Advanced,Y,Advanced,Y
"13000175001",1109183,GA,Secondary,Y,Secondary,Y
"35201200002",3531816,NM,Advanced,Y,Advanced,Y
"29002301001",1133775,MO,Advanced,Y,Advanced,Y
"29004104001",3476957,MO,Advanced,Y,Advanced,Y
"36007113001",1221105,NY,Secondary,Y,Secondary,Y
"18000000120",3612223,IN,Advanced,Y,Advanced,Y
"39000000221",3612226,OH,,,Secondary,Y
"50000063001",1094114,VT,Advanced,Y,Advanced,Y
"39005635001",1081311,OH,Secondary,Y,Secondary,Y
"26003024001",1088835,MI,Secondary,N,Secondary,N
"22009051008",1168635,LA,Secondary,Y,Secondary,Y
"55003170001",1206453,WI,Secondary,Y,Secondary,Y
"22003157001",1168417,LA,Advanced,Y,Advanced,Y
"27000038001",1147930,MN,Advanced,Y,Advanced,Y
"40000705002",1172833,OK,Advanced,Y,Advanced,Y
"13000059001",1109053,GA,Secondary,Y,Secondary,Y
"39000000180",3611243,OH,,,Secondary,Y
"33000110001",1100993,NH,Secondary,N,,
"39001666003",1080952,OH,Advanced,Y,Advanced,Y
"37007606002",1153621,NC,Secondary,Y,Secondary,Y
"06002063001",1175322,CA,Advanced,Y,Advanced,Y
"39006804001",1081490,OH,Advanced,Y,Advanced,Y
"38000268001",1151508,ND,Secondary,N,Secondary,N
"36008170001",1221309,NY,Advanced,Y,Advanced,Y
"13000000715",3612119,GA,Secondary,Y,Secondary,Y
"13000000723",3612128,GA,,,Advanced,Y
"35200900101",3515696,NM,Secondary,N,Secondary,N
"48007039006",1183824,TX,Secondary,Y,Secondary,Y
"55003590001",1229213,WI,Advanced,Y,Advanced,Y
"36009025001",1221351,NY,Advanced,Y,Advanced,Y
"21000187001",1139625,KY,Advanced,Y,Advanced,Y
"39004370001",1237823,OH,Secondary,Y,Secondary,Y
"39004634001",1081203,OH,Secondary,Y,Secondary,Y
"33000048001",2868519,NH,Secondary,Y,Secondary,Y
"12000073001",1078197,FL,Advanced,Y,Advanced,Y
"27000054001",1147943,MN,Advanced,Y,Advanced,Y
"33000162001",1101007,NH,Secondary,Y,Secondary,Y
"12000506005",1078441,FL,Advanced,Y,Advanced,Y
"06005161001",1175679,CA,Advanced,Y,Advanced,Y
"30300301001",3539397,MT,Secondary,N,Secondary,N
"40000801001",1172878,OK,Secondary,N,Secondary,N
"22003274001",2906542,LA,Secondary,Y,Secondary,Y
"42001075001",1195575,PA,Advanced,N,Advanced,N
"19000232001",1123650,IA,Secondary,N,Advanced,Y
"19000241001",1123658,IA,Secondary,N,Secondary,N
"19000273001",1123687,IA,Secondary,N,Secondary,N
"19000456001",1123848,IA,Secondary,N,Secondary,N
"38000303001",1151541,ND,Secondary,N,Secondary,N
"53002560001",1181086,WA,Secondary,Y,Secondary,Y
"51000143002",1235970,VA,Secondary,Y,Secondary,Y
"38000053001",1151306,ND,Secondary,N,Secondary,N
"38000257001",1151497,ND,Secondary,N,Secondary,N
"38000279001",1151519,ND,Secondary,N,Secondary,N
"18005351001",1120485,IN,Secondary,Y,Secondary,Y
"23000033001",1142467,ME,Secondary,Y,Secondary,Y
"42000000099",3611817,PA,Advanced,Y,Advanced,Y
"36004032001",1220726,NY,Advanced,N,Advanced,N
"37009002005",416249,NC,Advanced,Y,Advanced,Y
"12000155011",3508340,FL,Advanced,Y,Advanced,Y
"37000000184",3611854,NC,Secondary,Y,Secondary,Y
"37007603001",1153618,NC,Advanced,Y,Advanced,Y
"29004011001",1134040,MO,Advanced,Y,Advanced,Y
"29003861001",1233286,MO,Advanced,N,Advanced,Y
"29000000061",3607432,MO,Advanced,Y,Advanced,Y
"29001105001",1133386,MO,Secondary,N,Secondary,N
"29001060001",1133341,MO,Advanced,Y,Advanced,Y
"29002335001",1133788,MO,Advanced,N,Advanced,N
"29002011001",1133629,MO,Advanced,N,Advanced,N
"29004143001",1134157,MO,Advanced,Y,Advanced,Y
"29000000076",3607473,MO,Advanced,N,Advanced,N
"39000077001",1080503,OH,Secondary,Y,Secondary,Y
"39000287001",1080701,OH,Advanced,Y,Advanced,Y
"40000373001",1172648,OK,Advanced,Y,Advanced,Y
"21000198001",1235500,KY,Secondary,Y,,
"40000015001",1172434,OK,Advanced,Y,Advanced,Y
"40000111001",1172520,OK,Advanced,Y,Advanced,Y
"21000351001",1139753,KY,Secondary,Y,,
"36005033001",1220847,NY,Secondary,Y,Secondary,Y
"08000082001",1066886,CO,Advanced,Y,Advanced,Y
"06005329001",1175773,CA,Advanced,N,Advanced,N
"06005062001",1175583,CA,Secondary,N,Secondary,N
"12000128001",1078282,FL,Advanced,Y,Advanced,Y
"21000303001",1235516,KY,Secondary,Y,NA,N
"01000000161",3611538,AL,Secondary,Y,Secondary,Y
"13000000681",3611539,GA,Secondary,Y,Secondary,Y
"18000601001",1120200,IN,Advanced,Y,Advanced,Y
"30000174001",1159216,MT,Secondary,Y,Secondary,Y
"12000172011",484500,FL,Advanced,Y,Advanced,Y
"54003321001",1095111,WV,Secondary,Y,Secondary,Y
"30000000035",3611827,MT,Advanced,Y,Advanced,Y
"37001608001",1236364,NC,Advanced,Y,Advanced,Y
"37009002001",1153746,NC,Advanced,Y,Advanced,Y
"37005803001",1236381,NC,Secondary,N,Secondary,N
"25000204001",1092489,MA,Advanced,Y,Advanced,Y
"33000011001",1100907,NH,Secondary,N,Secondary,N
"39003605001",1081124,OH,Secondary,Y,Secondary,Y
"18000122001",1120131,IN,Advanced,Y,Advanced,Y
"12000182005",1078346,FL,Advanced,Y,Advanced,Y
"40000332001",1172624,OK,Secondary,N,Secondary,N
"05000152001",1104984,AR,Advanced,Y,Advanced,Y
"13000000711",3611862,GA,Secondary,Y,Secondary,Y
"25000280003",3611969,MA,Secondary,Y,Secondary,Y
"12000287009",470681,FL,Advanced,Y,Advanced,Y
"29003509002",3501881,MO,Advanced,N,Advanced,Y
"38000319001",1151555,ND,Secondary,N,Secondary,N
"21000367001",1235523,KY,Secondary,Y,Secondary,Y
"18004856001",1120426,IN,Secondary,N,Secondary,N
"26003100001",1088897,MI,Secondary,N,Secondary,N
"22009051005",1168633,LA,Secondary,Y,Secondary,Y
"01000085007",1101921,AL,Secondary,Y,Secondary,Y
"54000000094",3612254,WV,Secondary,Y,Advanced,Y
"55001010001",1229154,WI,Secondary,Y,Secondary,Y
"55000275001",1206059,WI,Advanced,Y,Advanced,Y
"55001190002",1206159,WI,Advanced,Y,Advanced,Y
"55004270001",1206609,WI,Secondary,Y,Advanced,Y
"39003369005",1081112,OH,Secondary,Y,Secondary,Y
"38000133001",1151380,ND,Secondary,N,Secondary,N
"06005082020",1175605,CA,Secondary,N,Secondary,N
"12000051001",1078170,FL,Advanced,Y,Advanced,Y
"55000367002",400481,WI,Advanced,Y,Advanced,Y
"12000073004",1078200,FL,Advanced,Y,Advanced,Y
"37006903002",1153585,NC,Advanced,Y,Advanced,Y
"17000000104",3611352,IL,Secondary,N,NA,N
"12000330001",1078422,FL,Advanced,Y,Advanced,Y
"12000504002",425585,FL,Advanced,Y,Advanced,Y
"42004006001",1196230,PA,Advanced,N,Advanced,N
"41000217001",1164437,OR,Advanced,Y,Advanced,Y
"38000002001",1151258,ND,Advanced,Y,Advanced,Y
"25000990004",3611581,MA,Secondary,Y,Secondary,Y
"25000188001",1092470,MA,Secondary,Y,Advanced,Y
"55003120001",1206448,WI,Secondary,Y,Secondary,Y
"55009808001",1206967,WI,Secondary,Y,Advanced,Y
"38000056001",1151309,ND,Secondary,N,Secondary,N
"55009910001",1229260,WI,Advanced,N,Advanced,Y
"37000000139",3611294,NC,,,Secondary,Y
"27000035001",1147928,MN,Advanced,Y,Advanced,Y
"06002090001",3521216,CA,Advanced,Y,Advanced,Y
"39001660001",1080926,OH,Secondary,Y,Advanced,Y
"19000053001",1123500,IA,Secondary,N,Secondary,N
"09001260001",1071924,CT,Advanced,N,Advanced,N
"19000341001",1123744,IA,Secondary,N,Advanced,Y
"38000275001",1151515,ND,Secondary,N,Secondary,N
"28000615001",1160334,MS,Advanced,Y,Advanced,Y
"17002039001",505721,IL,Secondary,N,Secondary,N
"51000106001",1192691,VA,Advanced,Y,Advanced,Y
"51000331001",1192986,VA,Advanced,Y,Advanced,Y
"51000334001",1192988,VA,Advanced,Y,Advanced,Y
"12000001020",1078100,FL,Advanced,N,Advanced,N
"12000001022",2880180,FL,Advanced,N,Advanced,N
"35000018001",1145019,NM,Secondary,N,Secondary,N
"35000118001",1145116,NM,Secondary,Y,Secondary,Y
"08209000040",3500192,CO,Secondary,Y,Secondary,Y
"08000299001",1067085,CO,Secondary,Y,Secondary,Y
"06005066001",1175587,CA,Advanced,Y,Advanced,Y
"17003215001",1114134,IL,Secondary,N,Secondary,N
"17007205001",1114310,IL,Secondary,N,Secondary,N
"17003211001",1114132,IL,Secondary,N,Secondary,N
"08000181001",1066975,CO,Secondary,Y,Secondary,Y
"13000000666",3611458,GA,Secondary,N,Secondary,N
"13000091001",1109094,GA,Secondary,Y,Secondary,Y
"54004124001",1095206,WV,Secondary,N,Secondary,N
"13000000676",3611525,GA,,,,
"13000000677",3611527,GA,Secondary,Y,Secondary,Y
"21000116001",1139580,KY,Secondary,Y,Secondary,Y
"41000252001",1164465,OR,Secondary,Y,Secondary,Y
"17000347001",1113616,IL,Advanced,Y,Advanced,Y
"17007812001",1232760,IL,Advanced,N,Advanced,N
"12000222013",3507363,FL,Advanced,Y,Advanced,Y
"41000182001",1238058,OR,Secondary,Y,Secondary,Y
"33000025001",1100921,NH,Secondary,Y,Secondary,Y
"37006203001",1153529,NC,Secondary,Y,Secondary,Y
"17003608001",1114158,IL,Secondary,N,Secondary,N
"17000320001",1113586,IL,Secondary,N,Secondary,N
"13000000668",3611478,GA,Advanced,Y,Advanced,Y
"13000000595",3610648,GA,Advanced,N,Advanced,N
"27000000177",3611507,MN,Advanced,Y,Advanced,Y
"35000015001",1145015,NM,Secondary,Y,Secondary,Y
"39006770017",3202908,OH,Advanced,Y,Advanced,Y
"38000265001",1151505,ND,Secondary,N,Secondary,N
"30300305001",3542113,MT,Secondary,N,Secondary,N
"26003060001",1088868,MI,Advanced,N,Advanced,N
"06005322001",1175769,CA,Secondary,N,Secondary,N
"39006770016",3202310,OH,Advanced,Y,,
"06005164001",1175682,CA,Secondary,N,Secondary,N
"12000317001",1078413,FL,Advanced,Y,Advanced,Y
"21000157001",1139600,KY,NA,N,NA,N
"39004620002",1081201,OH,Advanced,Y,Advanced,Y
"21000120002",1139588,KY,Advanced,Y,Advanced,Y
"12000046001",1078163,FL,Advanced,Y,Advanced,Y
"17005017001",1114197,IL,Advanced,N,Advanced,N
"54005301001",1239034,WV,Secondary,Y,Secondary,Y
"18000600001",1120199,IN,Advanced,Y,Advanced,Y
"12000172008",484438,FL,Advanced,Y,Advanced,Y
"55009690002",1206926,WI,Secondary,Y,Advanced,Y
"53000715001",1180837,WA,Secondary,Y,Secondary,Y
"37005101001",1153465,NC,Advanced,Y,Advanced,Y
"18004794001",2912749,IN,Secondary,Y,Secondary,Y
"18000200001",1120141,IN,Advanced,Y,Advanced,Y
"13000000665",3611353,GA,Advanced,Y,Advanced,Y
"42000000070",3611416,PA,Secondary,Y,Secondary,Y
"17003515001",1114154,IL,Secondary,N,Secondary,N
"12000172022",3532478,FL,Advanced,Y,Advanced,Y
"50000047001",1094097,VT,Advanced,Y,Advanced,Y
"55002560001",1229192,WI,Advanced,N,Advanced,N
"08209000071",3500223,CO,,,Advanced,Y
"12000085001",1078217,FL,Advanced,N,Advanced,N
"29004138001",1233305,MO,Advanced,N,Advanced,N
"36006071001",1220985,NY,Secondary,N,Secondary,N
"37004601001",1153441,NC,Secondary,N,Secondary,N
"13000000727",3612132,GA,Secondary,Y,Secondary,Y
"21000221002",393794,KY,,,Secondary,Y
"12000116004",1078264,FL,Advanced,Y,Advanced,Y
"12000000098",3611259,FL,Advanced,Y,Advanced,Y
"13000000657",3611323,GA,Secondary,Y,Secondary,Y
"17007513001",1114348,IL,Advanced,N,Advanced,N
"48006009007",1183681,TX,Secondary,Y,Secondary,Y
"12000224001",1078370,FL,Advanced,Y,Advanced,Y
"17001729001",1114106,IL,Advanced,N,Advanced,N
"42007512001",1197262,PA,Secondary,N,Secondary,N
"13000181001",1109189,GA,Secondary,Y,Secondary,Y
"35000128001",1145120,NM,Advanced,N,Advanced,N
"35200900301",3514036,NM,Secondary,Y,Secondary,Y
"35000088001",1145098,NM,Secondary,N,Advanced,Y
"13000503001",1109301,GA,Secondary,Y,Secondary,Y
"35000046001",1145057,NM,Secondary,N,Secondary,N
"50000018001",1094069,VT,Advanced,Y,Advanced,Y
"12000243001",1078383,FL,Advanced,Y,Advanced,Y
"06002113001",1175351,CA,NA,N,NA,N
"48003033016",3514807,TX,Secondary,Y,Secondary,Y
"47001080003",1166164,TN,Secondary,Y,Secondary,Y
"05000067001",1104906,AR,,,Advanced,Y
"05000311001",1105138,AR,Secondary,N,Secondary,N
"18003140001",1234192,IN,Advanced,Y,Advanced,Y
"18006050001",3145649,IN,Advanced,Y,Advanced,Y
"49000187001",1170529,UT,Secondary,N,Secondary,N
"38000273001",1151513,ND,Secondary,N,Secondary,N
"55001710001",1206242,WI,Secondary,N,Secondary,Y
"40000095001",1236861,OK,Secondary,N,Secondary,N
"23000062001",3214228,ME,Secondary,Y,Secondary,Y
"55003900001",1206562,WI,Secondary,Y,Secondary,Y
"55001250001",1206164,WI,Advanced,Y,Advanced,Y
"47001300001",1166195,TN,Secondary,Y,Secondary,Y
"55001910001",1206264,WI,Secondary,Y,Secondary,Y
"38000271001",1151511,ND,Secondary,N,Secondary,N
"51000291001",1192913,VA,Secondary,Y,Secondary,Y
"25000078001",1092375,MA,Advanced,N,Advanced,N
"48000000412",3612700,TX,,,Secondary,Y
"25000060001",2946483,MA,Advanced,Y,Advanced,Y
"55001990001",1206272,WI,Advanced,Y,Advanced,Y
"55005280002",1206729,WI,Secondary,N,Advanced,N
"25000271001",1092552,MA,Advanced,Y,Advanced,Y
"25000191001",1092475,MA,Advanced,Y,Advanced,Y
"05000143001",1104975,AR,Advanced,Y,Advanced,Y
"42006017001",1227237,PA,Advanced,N,Advanced,N
"01000000174",3612579,AL,Secondary,Y,Secondary,Y
"55001870001",1229176,WI,Secondary,Y,Secondary,Y
"05000436001",1105226,AR,Advanced,Y,Advanced,Y
"51000188001",1192789,VA,Secondary,Y,Secondary,Y
"05000779001",1105565,AR,Advanced,Y,Advanced,Y
"05000156001",1104988,AR,Advanced,Y,Advanced,Y
"51000004003",1192581,VA,Secondary,Y,Secondary,Y
"05000634001",1105435,AR,Advanced,Y,Advanced,Y
"39000181001",1080603,OH,Advanced,Y,Advanced,Y
"28000000077",3612877,MS,Advanced,Y,Advanced,Y
"48009508001",1184510,TX,Secondary,Y,Secondary,Y
"19000418001",1123812,IA,Secondary,N,Secondary,N
"25000820002",3609760,MA,,,Secondary,Y
"21000119001",1235489,KY,Advanced,Y,Advanced,Y
"08000104001",1066905,CO,Advanced,Y,Advanced,Y
"08209000003",3500153,CO,Secondary,Y,Secondary,Y
"19000090001",1123529,IA,Secondary,N,Secondary,N
"55004620001",1206644,WI,Advanced,Y,Advanced,Y
"17007212001",1114317,IL,Secondary,Y,Advanced,Y
"12000096001",1078229,FL,Advanced,Y,Advanced,Y
"08201200065",3529976,CO,Secondary,Y,Secondary,Y
"01000070001",1101902,AL,Secondary,Y,Secondary,Y
"09000140001",1071782,CT,Advanced,N,Advanced,N
"09000000082",3612505,CT,,,Advanced,Y
"38000243001",1151483,ND,Secondary,N,Secondary,N
"55003360001",1206481,WI,Advanced,Y,Advanced,Y
"55000250001",1229134,WI,Advanced,Y,Advanced,Y
"26000449001",1088508,MI,Secondary,N,Secondary,N
"05000022001",1104890,AR,Advanced,Y,Advanced,Y
"51000295003",1192921,VA,Secondary,Y,Advanced,Y
"51000295001",1192919,VA,Secondary,N,Advanced,N
"29001023001",1133277,MO,Advanced,Y,Advanced,Y
"05000221001",1105049,AR,Advanced,Y,Advanced,Y
"55005300002",1206733,WI,Advanced,Y,Advanced,Y
"12000001035",1078110,FL,Advanced,Y,Advanced,Y
"13000177001",1109185,GA,Secondary,Y,Advanced,Y
"18000058001",3052748,IN,Advanced,Y,Advanced,Y
"12000050001",1078169,FL,Advanced,Y,Advanced,Y
"55001200001",1229160,WI,Secondary,Y,Advanced,Y
"05000175001",1105006,AR,Advanced,Y,Advanced,Y
"09000331001",1071805,CT,Advanced,Y,Advanced,Y
"26001111001",1239217,MI,Advanced,N,Advanced,N
"39000085001",1080509,OH,Advanced,Y,Advanced,Y
"05000310001",1105137,AR,Secondary,Y,Secondary,Y
"38000342001",1151578,ND,Secondary,N,Secondary,N
"25000200001",1092485,MA,Secondary,Y,Secondary,Y
"28000327502",3201028,MS,Advanced,Y,Advanced,Y
"28001390001",1160529,MS,Secondary,N,Secondary,N
"22000000205",3612931,LA,Advanced,Y,Advanced,Y
"23000082001",1142520,ME,Advanced,N,Advanced,N
"05000668001",1105466,AR,Secondary,Y,Secondary,Y
"55002020001",1206275,WI,Advanced,Y,Advanced,Y
"48000000410",3612351,TX,Secondary,Y,Secondary,Y
"42004030001",1227212,PA,Advanced,Y,Advanced,Y
"55003796001",1206548,WI,Advanced,Y,Advanced,Y
"54001702001",1094842,WV,Advanced,N,Advanced,N
"19000378001",1123775,IA,Secondary,N,Secondary,N
"22003057001",1237417,LA,Secondary,Y,Secondary,Y
"25000379001",1092562,MA,Advanced,Y,Advanced,Y
"05000545001",1105345,AR,Secondary,Y,Secondary,Y
"05000671001",1105469,AR,Secondary,Y,Secondary,Y
"05000270001",1105096,AR,Advanced,N,Advanced,N
"12000099007",1078237,FL,Advanced,Y,Advanced,Y
"48005076001",1227882,TX,Secondary,Y,Secondary,Y
"02000108100",3612712,AK,Secondary,Y,Secondary,Y
"48001135001",1182939,TX,Secondary,Y,Secondary,Y
"25000119002",3609757,MA,Advanced,Y,Advanced,Y
"05000145001",1104977,AR,Advanced,Y,Advanced,Y
"55001723001",1206244,WI,Advanced,Y,Advanced,Y
"54000513001",1094741,WV,Secondary,N,Secondary,N
"13000000176",3607107,GA,,,,
"06000000300",3612651,CA,Secondary,Y,Secondary,Y
"05000000020",3612663,AR,,,Secondary,N
"06003041001",1175408,CA,Secondary,N,Secondary,N
"55003950001",1229222,WI,Secondary,Y,Secondary,Y
"55009511001",1206864,WI,Advanced,Y,Advanced,Y
"05000350001",1105165,AR,Advanced,Y,Advanced,Y
"15000001012",1123265,HI,Secondary,N,Secondary,N
"05000400001",1105191,AR,Secondary,Y,Secondary,Y
"01000000179",3612968,AL,Secondary,Y,Secondary,Y
"05000078001",1104916,AR,Secondary,Y,Secondary,Y
"12000193001",1078351,FL,Advanced,Y,Advanced,Y
"54005013001",1095282,WV,Secondary,N,Secondary,N
"06000000301",3612652,CA,,,Secondary,Y
"17009951001",1114468,IL,,,Secondary,Y
"55004160001",1229227,WI,Advanced,Y,Advanced,Y
"05000756001",1105544,AR,Secondary,Y,Secondary,Y
"51000166001",1235977,VA,Advanced,Y,Advanced,Y
"51001305001",1193015,VA,Secondary,Y,Secondary,Y
"05000297001",1105124,AR,Advanced,Y,Advanced,Y
"51000292003",1192916,VA,Advanced,Y,Advanced,Y
"39006867001",1081496,OH,Secondary,N,Secondary,N
"12000281002",1078397,FL,Advanced,N,Advanced,N
"21000219001",1139650,KY,Secondary,Y,Secondary,Y
"39008135001",1081605,OH,Secondary,Y,Secondary,Y
"26002003001",1088689,MI,Advanced,N,Advanced,N
"26002014001",1088721,MI,Advanced,N,Advanced,N
"04002801032",3541336,AZ,Secondary,N,Secondary,N
"08209000041",3500193,CO,Secondary,Y,Secondary,Y
"08195000000",462314,CO,Secondary,Y,Secondary,Y
"22003381001",1168553,LA,Secondary,Y,Secondary,Y
"21000603001",3519538,KY,Secondary,Y,Secondary,Y
"53000529001",1180806,WA,Secondary,Y,Secondary,Y
"22003416001",1168580,LA,Secondary,Y,Secondary,Y
"22003224001",1168464,LA,Secondary,Y,Secondary,Y
"23000089001",1142528,ME,Secondary,Y,Secondary,Y
"22003357001",1168541,LA,Advanced,Y,Advanced,Y
"13000000745",3612344,GA,,,,
"55004650001",1206645,WI,Advanced,Y,Advanced,Y
"22003059001",1168330,LA,Secondary,Y,Advanced,Y
"20001418001",1130623,KS,Secondary,N,Secondary,N
"19000294001",1123704,IA,Secondary,N,Secondary,N
"05000629001",1105430,AR,Secondary,Y,Secondary,Y
"13000859001",1109683,GA,Secondary,Y,Secondary,Y
"55009842001",1206974,WI,Secondary,N,Advanced,Y
"06009053001",1176088,CA,Secondary,N,Secondary,N
"42003002001",1195983,PA,Advanced,N,Advanced,N
"12000017026",491151,FL,Secondary,Y,Advanced,Y
"05000316001",1105142,AR,Advanced,Y,Advanced,Y
"23000097002",1142537,ME,Primary,Y,Primary,Y
"39000000236",3612975,OH,,,Secondary,Y
"02000125001",1104805,AK,Secondary,N,Secondary,N
"05000211001",1105039,AR,Secondary,Y,Secondary,Y
"13000000818",3613053,GA,Secondary,N,,
"05000726001",1237666,AR,Advanced,Y,Advanced,Y
"05000726002",3237768,AR,Advanced,Y,Advanced,Y
"21000095001",1139560,KY,Secondary,Y,Secondary,Y
"12000088002",1078220,FL,Advanced,Y,Advanced,Y
"38000263001",1151503,ND,Secondary,N,Secondary,N
"05000512001",1105312,AR,Advanced,Y,Advanced,Y
"55001720001",1206243,WI,Advanced,Y,Advanced,Y
"55004732001",1206655,WI,Advanced,N,Advanced,N
"55006210002",3541116,WI,Advanced,Y,Advanced,Y
"25000147001",1092430,MA,Advanced,Y,Advanced,Y
"18004532001",1120371,IN,Advanced,Y,Advanced,Y
"42001246001",1195705,PA,Advanced,N,Advanced,N
"39008582001",1081646,OH,Secondary,N,Secondary,N
"39007945001",1081569,OH,Secondary,N,Secondary,N
"08000164001",1066959,CO,Advanced,N,Advanced,N
"05000166001",1104997,AR,Advanced,Y,Advanced,Y
"21000305001",1235517,KY,Secondary,Y,Secondary,Y
"13000000776",3612786,GA,Secondary,Y,Secondary,Y
"55002560002",428086,WI,,,,
"25000254001",1092538,MA,,,Advanced,Y
"05000138001",1237647,AR,Secondary,N,Secondary,N
"38000291001",1151531,ND,Secondary,N,Secondary,N
"38000039001",1151292,ND,Secondary,N,Secondary,N
"55000590001",1206089,WI,Secondary,N,Advanced,Y
"25000030001",2979045,MA,Secondary,Y,Secondary,Y
"25000007001",1092311,MA,Secondary,Y,Advanced,Y
"54000000071",3610186,WV,Secondary,Y,Secondary,Y
"09002005001",1071983,CT,Advanced,N,Advanced,N
"05000341001",1105158,AR,Secondary,Y,Secondary,Y
"19000426001",1123820,IA,Secondary,N,Secondary,N
"21000291001",1235513,KY,Secondary,Y,Secondary,Y
"53000000118",3612353,WA,Secondary,Y,Secondary,Y
"12000272001",2876320,FL,Advanced,Y,Advanced,Y
"21000188001",1139626,KY,Secondary,Y,Secondary,Y
"38000221001",1151461,ND,Secondary,N,Secondary,N
"53000000119",3612461,WA,Secondary,Y,Secondary,Y
"55008840001",1206846,WI,Secondary,Y,Secondary,Y
"26000634001",1088614,MI,Advanced,N,Advanced,N
"09001350001",1071935,CT,Advanced,N,Advanced,N
"06000000302",3612659,CA,Secondary,Y,Secondary,Y
"38000210001",1151451,ND,Secondary,N,Secondary,N
"49000039001",1170394,UT,Secondary,N,Secondary,N
"28001578001",1160599,MS,Secondary,N,Advanced,Y
"39007511001",1081535,OH,Advanced,Y,Advanced,Y
"39008897001",1081678,OH,Advanced,Y,Advanced,Y
"05000484001",1105267,AR,Secondary,Y,Secondary,Y
"60000001002",1143996,AS,Primary,Y,Secondary,Y
"34003079002",1073640,NJ,Advanced,Y,Advanced,Y
"55003300001",1206472,WI,Advanced,Y,Advanced,Y
"38000206001",1151449,ND,Secondary,N,Secondary,N
"05000269001",1105095,AR,Advanced,Y,Advanced,Y
"51000161001",1235974,VA,Advanced,Y,Advanced,Y
"09000510001",1071824,CT,Advanced,N,Advanced,Y
"25000073001",2990804,MA,Secondary,N,Secondary,N
"25000168001",1092449,MA,Advanced,Y,Advanced,Y
"51000142002",1192720,VA,Secondary,Y,Secondary,Y
"25000139001",1092426,MA,Advanced,Y,Advanced,Y
"49000110001",1170460,UT,Secondary,N,Secondary,N
"05000704001",1105501,AR,Advanced,Y,Advanced,Y
"13000791001",1109614,GA,Secondary,Y,Secondary,Y
"39001660034",448189,OH,Advanced,Y,Advanced,Y
"25000187001",1092469,MA,Secondary,Y,Advanced,Y
